reviewid,s_protocol,s_protocol_version,s_standards_version,s_citation,s_intervention_name,s_study_design,s_study_rating,s_delivery_method_individual,s_delivery_method_school,s_delivery_method_small_group,s_delivery_method_whole_class,s_program_type_curriculum,s_program_type_policy,s_program_type_practice,s_program_type_school_level,s_program_type_supplement,s_program_type_teacher_level,s_studyid,f_findingid,f_intervention_name,f_comparison,f_outcome_measureid,f_outcome_measure,f_outcome_domain,new_outcome_domain,f_period,f_sample_description,f_is_subgroup,f_ss,f_t_ss,f_c_ss,f_cluster_ss,f_t_cluster_ss,f_c_cluster_ss,f_effect_size_study,f_effect_size_wwc,f_improvement_index,f_p_value_study,f_p_value_wwc,f_icc,f_essa_rating,asian,black,white,indigenous,new_race_other,el,econ_dis,latino,female,sped,low,high,time,grade,category,subgroup,broad_domain,effect_size,corr,var_t,var_t_corr,subgroup_black,subgroup_econ_dis,subgroup_el,subgroup_female,subgroup_high,subgroup_low,subgroup_latino,subgroup_sped,subgroup_site,subgroup_cohort,subgroup_white,subgroup_treatment,includes_black,includes_econ_dis,includes_el,includes_female,includes_high,includes_low,includes_latino,includes_sped,includes_white,subgroup_time,subgroup_grade,includes_time,includes_grade
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6031,The LASER Model,53.740002,2450,Partnership for the Assessment of Standards-based Science (PASS): Performance Test,science achievement,Science,3 Years,full sample,False,1408,772,636,15,8,7,.12,.21261708,8,.51599997,.000089872519,,,,,,,100,,,,,,,,,,,,Other,.21261708,.99946648,.002883757,.0028806808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6042,The LASER Model,332.79999,2448,Partnership for the Assessment of Standards-based Science (PASS): Multiple Choice,science achievement,Science,3 Years,overall - female,True,1093,531,562,22,11,11,-.02,-.020246768,-1,.69,.73819834,,,,,,,100,,,,,,,,,,gender,female,Other,-.020246768,.9993124,.0036627867,.0036577513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6034,The LASER Model,254.52,15803,North Carolina end-of-grade state standardized test: Science,science achievement,Science,3 Years,north carolina sample,False,1409,522,887,14,7,7,-.090000004,-.1097342,-4,.024,.6685065,.2,,,,,,100,,,,,,,,,,,,Other,-.1097342,1.0024694,.00020173297,.00020273053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6044,The LASER Model,70.239998,2449,Partnership for the Assessment of Standards-based Science (PASS): Open Ended,science achievement,Science,3 Years,overall - iep,True,154,83,71,13,7,6,0,.00045798207,0,.99199998,.99774325,,,,,,,100,,,,,,,,,,special ed status,sped,Other,.00045798207,.99505764,.026132701,.025875024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6058,The LASER Model,56.040001,2450,Partnership for the Assessment of Standards-based Science (PASS): Performance Test,science achievement,Science,3 Years,overall - female,True,733,405,328,15,8,7,.23,.2257541,9,.287,.0025816276,,,,,,,100,,,,,,,,,,gender,female,Other,.2257541,.99897367,.0055528479,.0055414555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6029,The LASER Model,327.22,2448,Partnership for the Assessment of Standards-based Science (PASS): Multiple Choice,science achievement,Science,3 Years,full sample,False,2168,1036,1132,22,11,11,-.039999999,-.03875177,-2,.24600001,.36815664,,,,,,,100,,,,,,,,,,,,Other,-.03875177,.9996537,.0018489901,.0018477096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6056,The LASER Model,49.130001,2450,Partnership for the Assessment of Standards-based Science (PASS): Performance Test,science achievement,Science,3 Years,overall - frpl,True,803,465,338,15,8,7,.27000001,.27042744,11,.17,.00018677743,,,,,,,100,,,,,,,,,,economic disadvantage,econ dis,Other,.27042744,.99906337,.0051548528,.005145201,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6033,The LASER Model,599.20001,15804,Stanford Achievement Test: Science,science achievement,Science,3 Years,houston sample,False,291,148,143,9,5,4,-.23,-.23137599,-9,.0060000001,.47523054,.2,,,,,,100,,,,,,,,,,,,Other,-.23137599,1.0054077,.0021876788,.0022114033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1901580,Science,2,3,"Zoblotsky, T., Bertz, C., Gallagher, B., & Alberg, M. (2016). The LASER model: A systematic and sustainable approach for achieving high standards in science education: SSEC i3 Validation Final Report of Confirmatory and Exploratory Analyses [Middle Schools]. Memphis, TN: Center for Research in Educational Policy, University of Memphis.",The LASER Model,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,1,0,1,0,0,0,500,6050,The LASER Model,66.370003,2449,Partnership for the Assessment of Standards-based Science (PASS): Open Ended,science achievement,Science,3 Years,overall - female,True,786,434,352,15,8,7,.090000004,.092823371,4,.54900002,.19663194,,,,,,,100,,,,,,,,,,gender,female,Other,.092823371,.99904305,.0051505622,.0051407092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6097,Arts for Learning Lessons Project,22.790001,16099,Oregon Assessment of Knowledge and Skills (OAKS) Reading/Literature assessment,literacy achievement,Literacy achievement,2 Years,overall - grade 4 ell,True,202,71,131,11,5,6,.69,.68988711,25,,5.2357395e-06,,,,,,,100,19.5,41.5,,,,,,,,el status,el or former el,Literacy,.68988711,.99624532,.022916941,.022745173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6095,Arts for Learning Lessons Project,.28999999,16099,Oregon Assessment of Knowledge and Skills (OAKS) Reading/Literature assessment,literacy achievement,Literacy achievement,3 Years,grade 3,False,2285,1077,1208,32,16,16,.050000001,.046890404,2,.47,.77482235,.2,,,,,,100,19.5,41.5,,,,,,,3,,,Literacy,.046890404,1.0012197,.0001206137,.00012090812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6096,Arts for Learning Lessons Project,19.65,16099,Oregon Assessment of Knowledge and Skills (OAKS) Reading/Literature assessment,literacy achievement,Literacy achievement,1 Year,overall - grade 4 ell,True,84,37,47,9,4,5,.87,.86394536,31,,.00017456281,,,,,,,100,19.5,41.5,,,,,,,,el status,el or former el,Literacy,.86394536,.99082571,.052939523,.051972613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6098,Arts for Learning Lessons Project,22.34,16099,Oregon Assessment of Knowledge and Skills (OAKS) Reading/Literature assessment,literacy achievement,Literacy achievement,3 Years,overall - grade 4 ell,True,242,70,172,12,6,6,.36000001,.36039773,14,,.011647074,,,,,,,100,19.5,41.5,,,,,,,,el status,el or former el,Literacy,.36039773,.99687177,.020371966,.020244708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6093,Arts for Learning Lessons Project,.28,16099,Oregon Assessment of Knowledge and Skills (OAKS) Reading/Literature assessment,literacy achievement,Literacy achievement,1 Year,grade 3; 4; 5,False,11829,5719,6110,32,16,16,-.029999999,-.0294099,-1,.44,.85433465,.2,,,,,,100,19.5,41.5,,,,,,,3.5,,,Literacy,-.0294099,1.000963,5.8676837e-06,.000099999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6089,Arts for Learning Lessons Project,23.530001,16098,Comprehensive Cross-Unit (CCU) Assessments,literacy achievement,Literacy achievement,1 Year,overall - grade 4,True,517,265,252,517,265,252,.30000001,.29866642,12,,.00078030833,,,,,,,100,19.5,41.5,,,,,,,4,grade,grade,Literacy,.29866642,.99854296,.0078286957,.0078058988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6090,Arts for Learning Lessons Project,22.66,16098,Comprehensive Cross-Unit (CCU) Assessments,literacy achievement,Literacy achievement,2 Years,overall - grade 2,True,789,308,481,789,308,481,.36000001,.35542634,14,,1.8057805e-06,,,,,,,100,19.5,41.5,,,,,,,2,grade,grade,Literacy,.35542634,.99904668,.0054061678,.0053958651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6091,Arts for Learning Lessons Project,22.200001,16098,Comprehensive Cross-Unit (CCU) Assessments,literacy achievement,Literacy achievement,3 Years,overall - grade 4,True,954,413,541,954,413,541,.31,.30988321,12,,3.2699381e-06,,,,,,,100,19.5,41.5,,,,,,,4,grade,grade,Literacy,.30988321,.99921197,.0043202504,.0043134443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6088,Arts for Learning Lessons Project,18.709999,16098,Comprehensive Cross-Unit (CCU) Assessments,literacy achievement,Literacy achievement,3 Years,overall - grade 3,True,827,418,409,827,418,409,.14,.14378385,6,,.039561629,,,,,,,100,19.5,41.5,,,,,,,3,grade,grade,Literacy,.14378385,.99909061,.0048498847,.0048410678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6087,Arts for Learning Lessons Project,18.700001,16098,Comprehensive Cross-Unit (CCU) Assessments,literacy achievement,Literacy achievement,1 Year,overall - grade 3,True,883,408,475,883,408,475,.22,.22430165,9,,.0010009049,,,,,,,100,19.5,41.5,,,,,,,3,grade,grade,Literacy,.22430165,.99914843,.0045848456,.0045770402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1901583,Adolescent Literacy,3,3,"Nakamoto, J., Sobolew-Shubin, S., & Orland, M. (2015). The Beaverton School District Arts for Learning (A4L) lessons project: An Investing in Innovation (i3) development grant. San Francisco, CA: WestEd.",Arts for Learning Lessons Project,randomized controlled trial,Meets WWC standards without reservations,0,0,0,1,0,0,0,0,1,0,84094,6094,Arts for Learning Lessons Project,.30000001,16099,Oregon Assessment of Knowledge and Skills (OAKS) Reading/Literature assessment,literacy achievement,Literacy achievement,2 Years,grade 3; 4,False,6915,3325,3590,32,16,16,-.0099999998,.040605597,0,.75,.95042008,.2,,,,,,100,19.5,41.5,,,,,,,3.5,,,Literacy,.040605597,1.0010066,.000015773019,.000099999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1901585,"Teacher Training, Evaluation, and Compensation",3.200000047683716,3,"Wang, H., Warner, M., Golan, S., Wechsler, M., & Park C. (2015). Evaluation of the Florida Master Teacher Initiative: Final evaluation findings. Arlington, VA: SRI International.",Florida Master Teacher Initiative,randomized controlled trial,Meets WWC standards without reservations,0,1,0,0,0,0,0,1,0,1,84095,6073,Florida Master Teacher Initiative,,16092,Stanford Achievement Test- Tenth Edition (SAT-10),english language arts achievement,Literacy achievement,3 Years,grade 1; 2,False,4740,2370,2370,40,20,20,-.023,,-1,.68699998,.42913315,,,,,,,100,,,,,,,,,1.5,,,Literacy,-.023,.99984169,.00084393768,.00084367051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1901585,"Teacher Training, Evaluation, and Compensation",3.200000047683716,3,"Wang, H., Warner, M., Golan, S., Wechsler, M., & Park C. (2015). Evaluation of the Florida Master Teacher Initiative: Final evaluation findings. Arlington, VA: SRI International.",Florida Master Teacher Initiative,randomized controlled trial,Meets WWC standards without reservations,0,1,0,0,0,0,0,1,0,1,84095,6075,Florida Master Teacher Initiative,,15799,Reading assessment,english language arts achievement,Literacy achievement,3 Years,teachers in masters program,False,3858,408,3450,3858,408,3450,.15800001,,6,.17900001,.0027629666,,,,,,,100,,,,,,,,,1,,,Literacy,.15800001,.99980551,.0027440737,.0027430065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1901585,"Teacher Training, Evaluation, and Compensation",3.200000047683716,3,"Wang, H., Warner, M., Golan, S., Wechsler, M., & Park C. (2015). Evaluation of the Florida Master Teacher Initiative: Final evaluation findings. Arlington, VA: SRI International.",Florida Master Teacher Initiative,randomized controlled trial,Meets WWC standards without reservations,0,1,0,0,0,0,0,1,0,1,84095,6071,Florida Master Teacher Initiative,,1978,Standardized Score for Mathematics,general mathematics achievement,Math achievement,3 Years,full sample,False,10587,5313,5274,40,20,20,-.037,,-1,.32499999,.057930849,,,,,,,100,,,,,,,,,1,,,Math,-.037,.99992913,.00037789167,.00037783812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
